0,113
51,1
89,1
91,1
97,1
109,1
110,1
115,1
117,1
120,2
122,1
124,1
125,1
126,2
129,2
136,1
137,2
138,1
139,1
141,3
145,2
146,2
148,2
149,1
150,3
153,1
154,2
155,1
156,1
157,1
159,1
160,3
161,2
162,1
163,1
164,1
165,2
166,1
170,2
173,2
175,1
176,2
178,3
179,2
181,1
182,4
183,1
184,3
