0,90
71,1
80,1
99,1
106,1
107,1
112,1
113,2
114,1
116,1
120,1
122,1
125,1
135,2
137,3
140,1
141,1
142,2
146,1
147,1
148,2
149,1
150,1
151,1
152,1
153,1
155,2
156,1
158,3
159,3
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,2
168,2
169,3
171,3
172,3
173,2
174,4
175,1
176,2
177,3
178,1
179,5
181,3
182,4
183,2
184,5
185,5
