45,4
84,10
85,27
76,7
51,3
83,8
72,2
86,4
56,2
81,5
73,4
23,1
66,2
67,3
82,7
75,3
78,5
71,2
48,2
80,8
79,3
17,1
70,4
59,6
74,4
61,3
52,4
68,4
50,2
60,5
69,3
41,3
54,2
63,1
77,1
62,2
34,2
49,1
33,1
40,2
43,1
0,1
64,2
47,2
58,3
32,2
35,2
65,1
46,4
57,1
38,1
36,1
27,1
25,1
3,1
