0,131
63,1
99,1
103,1
105,1
110,1
111,1
113,2
116,1
118,1
122,1
124,1
126,2
129,1
130,1
138,2
139,1
141,1
143,1
145,1
149,3
151,1
152,3
156,1
157,1
158,1
159,3
160,1
161,1
162,2
165,1
168,1
170,1
172,1
173,1
174,1
177,1
178,1
179,1
180,1
181,2
182,1
184,2
185,2
