55,18
51,14
53,13
34,5
54,18
42,7
52,4
37,4
41,2
40,4
56,10
24,3
49,9
50,4
45,5
47,7
33,3
19,3
48,7
39,4
44,5
36,4
38,3
46,4
0,1
25,1
27,3
43,3
32,2
30,3
35,3
26,4
31,1
22,2
16,2
28,1
20,1
