69,7
68,7
70,8
73,39
60,1
72,9
71,6
58,6
66,6
74,3
61,1
59,6
54,5
39,3
51,2
33,2
56,4
67,4
32,2
53,1
0,1
46,5
49,5
63,6
55,3
47,1
64,3
38,4
44,4
65,5
57,4
62,3
40,4
52,2
31,1
42,1
43,2
24,1
20,1
34,1
35,1
50,1
41,1
30,1
22,2
36,1
5,1
