0,1
30,1
38,1
41,1
42,1
44,1
48,1
49,1
50,1
54,1
56,1
57,2
58,2
59,2
60,1
63,2
65,3
66,3
67,3
68,3
69,1
70,2
71,5
72,1
73,1
74,1
75,4
76,3
77,5
78,2
79,4
80,6
81,3
82,2
83,2
84,5
85,5
86,8
87,5
88,2
89,6
90,8
91,4
92,8
93,8
94,5
95,16
96,31
97,2
