IndicatorCategoryCode,IndicatorCode,ReportingEconomyCode,PartnerEconomyCode,ProductOrSectorClassificationCode,ProductOrSectorCode,PeriodCode,FrequencyCode,UnitCode,Year,ValueFlagCode,Value
TPM_HS,HS_M_0020,634,410,MT2,20,A,A,USD,2016,,130140517.0
TPM_HS,HS_M_0020,634,414,MT2,20,A,A,USD,2016,,20898576.0
TPM_HS,HS_M_0020,634,422,MT2,20,A,A,USD,2016,,4038482.0
TPM_HS,HS_M_0020,634,428,MT2,20,A,A,USD,2016,,177251.0
TPM_HS,HS_M_0020,634,440,MT2,20,A,A,USD,2016,,122962.0
TPM_HS,HS_M_0020,634,442,MT2,20,A,A,USD,2016,,33171.0
TPM_HS,HS_M_0020,634,458,MT2,20,A,A,USD,2016,,81712286.0
TPM_HS,HS_M_0020,634,470,MT2,20,A,A,USD,2016,,14018.0
TPM_HS,HS_M_0020,634,484,MT2,20,A,A,USD,2016,,43814198.0
TPM_HS,HS_M_0020,634,504,MT2,20,A,A,USD,2016,,221566.0
TPM_HS,HS_M_0020,634,512,MT2,20,A,A,USD,2016,,56052080.0
TPM_HS,HS_M_0020,634,528,MT2,20,A,A,USD,2016,,18571512.0
TPM_HS,HS_M_0020,634,554,MT2,20,A,A,USD,2016,,678614.0
TPM_HS,HS_M_0020,634,578,MT2,20,A,A,USD,2016,,2453554.0
TPM_HS,HS_M_0020,634,586,MT2,20,A,A,USD,2016,,19269.0
TPM_HS,HS_M_0020,634,608,MT2,20,A,A,USD,2016,,6306560.0
TPM_HS,HS_M_0020,634,616,MT2,20,A,A,USD,2016,,28866286.0
TPM_HS,HS_M_0020,634,620,MT2,20,A,A,USD,2016,,8635461.0
TPM_HS,HS_M_0020,634,642,MT2,20,A,A,USD,2016,,14220742.0
TPM_HS,HS_M_0020,634,643,MT2,20,A,A,USD,2016,,988798.0
TPM_HS,HS_M_0020,634,682,MT2,20,A,A,USD,2016,,64498222.0
TPM_HS,HS_M_0020,634,702,MT2,20,A,A,USD,2016,,5110270.0
TPM_HS,HS_M_0020,634,703,MT2,20,A,A,USD,2016,,4785022.0
TPM_HS,HS_M_0020,634,704,MT2,20,A,A,USD,2016,,176729058.0
TPM_HS,HS_M_0020,634,705,MT2,20,A,A,USD,2016,,532998.0
TPM_HS,HS_M_0020,634,706,MT2,20,A,A,USD,2016,,93440.0
TPM_HS,HS_M_0020,634,710,MT2,20,A,A,USD,2016,,1558824.0
