IndicatorCategoryCode,IndicatorCode,ReportingEconomyCode,PartnerEconomyCode,ProductOrSectorClassificationCode,ProductOrSectorCode,PeriodCode,FrequencyCode,UnitCode,Year,ValueFlagCode,Value
TPM_HS,HS_M_0020,480,120,MT2,09,A,A,USD,2015,,951312.0
TPM_HS,HS_M_0020,480,156,MT2,09,A,A,USD,2015,,4348.0
TPM_HS,HS_M_0020,480,204,MT2,09,A,A,USD,2015,,1458896.0
TPM_HS,HS_M_0020,480,208,MT2,09,A,A,USD,2015,,1007.0
TPM_HS,HS_M_0020,480,356,MT2,09,A,A,USD,2015,,430729.0
TPM_HS,HS_M_0020,480,380,MT2,09,A,A,USD,2015,,189.0
TPM_HS,HS_M_0020,480,384,MT2,09,A,A,USD,2015,,4379772.0
TPM_HS,HS_M_0020,480,410,MT2,09,A,A,USD,2015,,23704.0
TPM_HS,HS_M_0020,480,450,MT2,09,A,A,USD,2015,,11143932.0
TPM_HS,HS_M_0020,480,454,MT2,09,A,A,USD,2015,,4232578.0
TPM_HS,HS_M_0020,480,466,MT2,09,A,A,USD,2015,,114841.0
TPM_HS,HS_M_0020,480,508,MT2,09,A,A,USD,2015,,17892651.0
TPM_HS,HS_M_0020,480,586,MT2,09,A,A,USD,2015,,31865.0
TPM_HS,HS_M_0020,480,620,MT2,09,A,A,USD,2015,,1931.0
TPM_HS,HS_M_0020,480,704,MT2,09,A,A,USD,2015,,4451.0
TPM_HS,HS_M_0020,480,710,MT2,09,A,A,USD,2015,,1942083.0
TPM_HS,HS_M_0020,480,716,MT2,09,A,A,USD,2015,,1955759.0
TPM_HS,HS_M_0020,480,800,MT2,09,A,A,USD,2015,,343344.0
TPM_HS,HS_M_0020,480,834,MT2,09,A,A,USD,2015,,4661194.0
TPM_HS,HS_M_0020,480,840,MT2,09,A,A,USD,2015,,2181.0
TPM_HS,HS_M_0020,480,854,MT2,09,A,A,USD,2015,,1132059.0
TPM_HS,HS_M_0020,893,156,MT2,09,A,A,USD,2015,,1259.0
TPM_HS,HS_M_0020,893,792,MT2,09,A,A,USD,2015,,11.0
TPM_HS,HS_M_0020,893,807,MT2,09,A,A,USD,2015,,4083.0
TPM_HS,HS_M_0020,893,826,MT2,09,A,A,USD,2015,,220.0
TPM_HS,HS_M_0020,893,892,MT2,09,A,A,USD,2015,,2171.0
TPM_HS,HS_M_0020,032,076,MT2,09,A,A,USD,2015,,2694780.0
TPM_HS,HS_M_0020,032,356,MT2,09,A,A,USD,2015,,7626.0
TPM_HS,HS_M_0020,032,360,MT2,09,A,A,USD,2015,,119851.0
TPM_HS,HS_M_0020,032,840,MT2,09,A,A,USD,2015,,557.0
TPM_HS,HS_M_0020,051,250,MT2,09,A,A,USD,2015,,249.0
TPM_HS,HS_M_0020,051,528,MT2,09,A,A,USD,2015,,136.0
TPM_HS,HS_M_0020,051,616,MT2,09,A,A,USD,2015,,64.0
TPM_HS,HS_M_0020,051,792,MT2,09,A,A,USD,2015,,12812.0
TPM_HS,HS_M_0020,072,156,MT2,09,A,A,USD,2015,,3384.0
TPM_HS,HS_M_0020,072,356,MT2,09,A,A,USD,2015,,26992.0
TPM_HS,HS_M_0020,072,566,MT2,09,A,A,USD,2015,,1.0
TPM_HS,HS_M_0020,072,710,MT2,09,A,A,USD,2015,,1718963.0
TPM_HS,HS_M_0020,072,748,MT2,09,A,A,USD,2015,,212327.0
TPM_HS,HS_M_0020,072,764,MT2,09,A,A,USD,2015,,8.0
TPM_HS,HS_M_0020,072,826,MT2,09,A,A,USD,2015,,124.0
TPM_HS,HS_M_0020,072,894,MT2,09,A,A,USD,2015,,2798.0
TPM_HS,HS_M_0020,104,156,MT2,09,A,A,USD,2015,,964977.0
TPM_HS,HS_M_0020,104,356,MT2,09,A,A,USD,2015,,1018344.0
TPM_HS,HS_M_0020,104,360,MT2,09,A,A,USD,2015,,182287.0
