IndicatorCategoryCode,IndicatorCode,ReportingEconomyCode,PartnerEconomyCode,ProductOrSectorClassificationCode,ProductOrSectorCode,PeriodCode,FrequencyCode,UnitCode,Year,ValueFlagCode,Value
TPM_HS,HS_M_0020,586,528,MT2,12,A,A,USD,2015,,38864452.0
TPM_HS,HS_M_0020,586,531,MT2,12,A,A,USD,2015,,1196.0
TPM_HS,HS_M_0020,586,548,MT2,12,A,A,USD,2015,,726.0
TPM_HS,HS_M_0020,586,554,MT2,12,A,A,USD,2015,,5597050.0
TPM_HS,HS_M_0020,586,566,MT2,12,A,A,USD,2015,,25816623.0
TPM_HS,HS_M_0020,586,578,MT2,12,A,A,USD,2015,,1913248.0
TPM_HS,HS_M_0020,586,591,MT2,12,A,A,USD,2015,,151364.0
TPM_HS,HS_M_0020,586,598,MT2,12,A,A,USD,2015,,224266.0
TPM_HS,HS_M_0020,586,600,MT2,12,A,A,USD,2015,,74076.0
TPM_HS,HS_M_0020,586,604,MT2,12,A,A,USD,2015,,1457188.0
TPM_HS,HS_M_0020,586,608,MT2,12,A,A,USD,2015,,4883683.0
TPM_HS,HS_M_0020,586,616,MT2,12,A,A,USD,2015,,31722904.0
TPM_HS,HS_M_0020,586,620,MT2,12,A,A,USD,2015,,6608027.0
TPM_HS,HS_M_0020,586,634,MT2,12,A,A,USD,2015,,161731805.0
TPM_HS,HS_M_0020,586,642,MT2,12,A,A,USD,2015,,1077531.0
TPM_HS,HS_M_0020,586,643,MT2,12,A,A,USD,2015,,34003122.0
TPM_HS,HS_M_0020,586,662,MT2,12,A,A,USD,2015,,303553.0
TPM_HS,HS_M_0020,586,678,MT2,12,A,A,USD,2015,,90244.0
TPM_HS,HS_M_0020,586,682,MT2,12,A,A,USD,2015,,367411497.0
TPM_HS,HS_M_0020,586,686,MT2,12,A,A,USD,2015,,743351.0
TPM_HS,HS_M_0020,586,690,MT2,12,A,A,USD,2015,,329658.0
TPM_HS,HS_M_0020,586,694,MT2,12,A,A,USD,2015,,246310.0
TPM_HS,HS_M_0020,586,702,MT2,12,A,A,USD,2015,,101281905.0
TPM_HS,HS_M_0020,586,703,MT2,12,A,A,USD,2015,,340277.0
TPM_HS,HS_M_0020,586,704,MT2,12,A,A,USD,2015,,6774803.0
TPM_HS,HS_M_0020,586,705,MT2,12,A,A,USD,2015,,496807.0
